bbl,newbldgarea,oldbldgarea,difference
3056287514,5648,000008379,2731
1008227501,20189,000022918,2729
4015177502,8271,000011000,2729
1015777503,15562,000018290,2728
3023577501,14587,000017309,2722
4051377501,260774,000263495,2721
5052757501,5600,000008320,2720
3057017502,6160,000008880,2720
1006047501,85508,000088227,2719
1004437502,13898,000016616,2718
3015267501,12623,000015335,2712
3028837502,9128,000011839,2711
3067587502,6423,000009132,2709
4050177501,24479,000027186,2707
3019137502,9478,000012181,2703
1012507504,52487,000055190,2703
5030197501,36000,000038700,2700
3029167503,7006,000009704,2698
1001507504,31320,000034012,2692
3067617502,7791,000010480,2689
5037507501,47654,000050340,2686
3019137515,10347,000013030,2683
3000557503,8194,000010874,2680
3022307503,10806,000013485,2679
3019137505,9508,000012181,2673
3020047502,8400,000011070,2670
3061247501,7752,000010416,2664
1013797503,11759,000014420,2661
3026227503,8211,000010871,2660
3087327501,8591,000011236,2645
3019697504,16000,000018644,2644
3012327502,8960,000011602,2642
3063827502,22248,000024888,2640
3061947501,11056,000013696,2640
4015987501,8362,000011000,2638
3020137503,76689,000079325,2636
3064027502,14002,000016636,2634
1012417501,19071,000021704,2633
3050477501,7134,000009760,2626
4049557503,3016,000005642,2626
4049557505,3016,000005642,2626
3003367503,7546,000010171,2625
3017547501,6883,000009508,2625
3087107501,199548,000202173,2625
4049557502,3017,000005641,2624
3056487505,3187,000005805,2618
3025237501,11512,000014127,2615
3022407512,16984,000019598,2614
3023937502,7909,000010522,2613
3028297502,5581,000008193,2612
3081807501,3394,000006000,2606
4030497502,13231,000015836,2605
1006127505,7115,000009720,2605
1018797501,11436,000014037,2601
1020437502,5176,000007776,2600
1008317501,24302,000026900,2598
3032787501,8093,000010689,2596
1004387502,19611,000022206,2595
3003847503,10210,000012800,2590
3022377515,4417,000007000,2583
3025237504,10971,000013551,2580
3012387501,10472,000013052,2580
3057667502,11555,000014133,2578
1006337501,15023,000017600,2577
3074707502,11064,000013640,2576
1008807502,23675,000026250,2575
3059297501,20956,000023529,2573
3001867501,9726,000012295,2569
1005647501,24899,000027467,2568
3009897501,4013,000006580,2567
4049557504,3048,000005614,2566
3052987501,4754,000007320,2566
3004707503,6736,000009300,2564
4032917501,1710,000004274,2564
4005687501,4687,000007250,2563
3054337501,14035,000016595,2560
3027767501,4123,000006681,2558
3066677501,7673,000010230,2557
1001477503,11133,000013690,2557
3018837501,8813,000011367,2554
3018837502,8813,000011367,2554
3056437501,3109,000005662,2553
1019477501,100359,000102912,2553
3018177503,4372,000006923,2551
4030987504,12620,000015170,2550
3054917501,4730,000007280,2550
1011967501,5193,000007742,2549
3025417502,6233,000008782,2549
1007977504,27467,000030015,2548
1018927501,6400,000008946,2546
1005887502,6414,000008958,2544
3010487501,16809,000019350,2541
3025407502,6000,000008539,2539
1004177501,108513,000111051,2538
3009397503,3065,000005602,2537
3070227502,10000,000012536,2536
3065787502,11346,000013881,2535
3024087503,21775,000024306,2531
1016837501,19768,000022295,2527
1016147501,8782,000011308,2526
3008707501,5776,000008300,2524
3053647501,16469,000018993,2524
3022417507,7977,000010500,2523
3018747501,11495,000014016,2521
3030427501,14908,000017428,2520
3016257501,20140,000022659,2519
3076897502,35485,000038000,2515
3076747501,8422,000010936,2514
3065797501,16857,000019369,2512
4115997501,16689,000019200,2511
3008797502,8975,000011485,2510
3057707501,8743,000011250,2507
3065967502,7964,000010470,2506
3056187507,13497,000016000,2503
3055177501,4700,000007200,2500
1000787510,23497,000025997,2500
3052837501,7500,000010000,2500
4001637501,5256,000007755,2499
3002357502,10853,000013350,2497
3010977502,32817,000035307,2490
1004407503,17611,000020099,2488
4049587501,16685,000019170,2485
3057077502,7241,000009725,2484
3019137510,8267,000010750,2483
1011297502,7076,000009559,2483
1004437503,7765,000010245,2480
3018937503,28423,000030900,2477
4053157501,14821,000017296,2475
1020457504,5562,000008035,2473
1001417502,10294,000012767,2473
3086657504,4572,000007041,2469
1005697502,28655,000031122,2467
3003817501,6535,000009000,2465
4015277503,18405,000020870,2465
1008467503,7533,000009998,2465
3022357505,20364,000022828,2464
1005297503,16670,000019132,2462
3018997502,5506,000007968,2462
3009667502,9256,000011716,2460
4035477501,24306,000026761,2455
1015077501,26064,000028518,2454
2042487501,7580,000010033,2453
3025637502,8722,000011175,2453
3074347501,11541,000013992,2451
3026187502,3550,000006000,2450
3022637510,8332,000010782,2450
3058917501,15930,000018380,2450
3087837502,18590,000021038,2448
1020927501,21691,000024132,2441
3055037501,3799,000006240,2441
1003867501,16550,000018990,2440
3022107504,5858,000008297,2439
1001897509,13860,000016298,2438
3007937503,56107,000058541,2434
3022357507,21121,000023553,2432
3056917501,7227,000009656,2429
1004907501,11695,000014123,2428
2026367501,6197,000008625,2428
1011267503,8197,000010620,2423
3011757502,5901,000008321,2420
1005007505,43371,000045790,2419
1004527501,7073,000009491,2418
1002247503,9724,000012142,2418
1001717502,43369,000045787,2418
3001207502,6384,000008798,2414
3055127502,12611,000015019,2408
3002867503,5809,000008215,2406
3056177503,4320,000006720,2400
3016267501,4094,000006493,2399
3056287502,3045,000005440,2395
4023837501,17588,000019982,2394
3086627503,12567,000014960,2393
3056287504,3047,000005440,2393
2054887502,14586,000016978,2392
1012407501,14565,000016957,2392
3003367501,7806,000010196,2390
1012167503,71825,000074215,2390
3064127502,15212,000017600,2388
3011127501,3912,000006300,2388
3056237504,3000,000005387,2387
1016677501,9838,000012222,2384
3056047504,12617,000015000,2383
3056287513,5649,000008025,2376
3065507501,8605,000010976,2371
3010237501,18831,000021200,2369
3064057501,12095,000014462,2367
3086627504,11691,000014056,2365
1013457501,187676,000190037,2361
3056897501,3987,000006347,2360
3020107502,10821,000013181,2360
3027137502,17557,000019916,2359
3069197502,4300,000006656,2356
1017257504,5754,000008109,2355
3008867502,11409,000013764,2355
1004857503,12495,000014850,2355
3008727503,5776,000008127,2351
3010357502,18632,000020980,2348
3055187501,4082,000006430,2348
3022507502,8335,000010682,2347
3010177501,6385,000008732,2347
3010047501,5410,000007750,2340
3022377505,6076,000008415,2339
3018977505,5381,000007719,2338
3011327502,5080,000007418,2338
3053637501,10628,000012960,2332
3025337502,6811,000009141,2330
3057317501,5351,000007680,2329
1005207501,31054,000033383,2329
3018127501,7274,000009602,2328
3026447503,12132,000014458,2326
3010037504,9013,000011338,2325
3055927504,4686,000007008,2322
1014937506,6622,000008944,2322
3002667501,550966,000553285,2319
4052967502,16202,000018520,2318
3056437502,3043,000005360,2317
1013237502,7018,000009331,2313
3022767501,20325,000022638,2313
3022377513,6489,000008801,2312
3056207501,4648,000006960,2312
3019807501,8789,000011100,2311
3066007502,23046,000025356,2310
3085247501,16979,000019286,2307
3004157501,3510,000005816,2306
3057687503,8216,000010522,2306
3000367501,157694,000160000,2306
1004927504,10494,000012798,2304
4050147501,8176,000010480,2304
1002997501,10448,000012750,2302
1008337501,14564,000016866,2302
1002317501,59244,000061544,2300
3009427502,4500,000006800,2300
3055127501,13558,000015857,2299
3009337502,5807,000008106,2299
4019937501,15837,000018136,2299
3021327503,13144,000015441,2297
1002987504,12569,000014866,2297
5054917501,122220,000124516,2296
3056237502,3000,000005290,2290
1007167501,50357,000052646,2289
3018967501,12211,000014498,2287
3007757501,4896,000007178,2282
5024507507,46018,000048300,2282
3012177501,22165,000024446,2281
1004277508,4478,000006759,2281
3074357501,10799,000013075,2276
3003917504,8097,000010370,2273
3021327506,9131,000011404,2273
3056777501,5564,000007836,2272
4005987502,4836,000007107,2271
1005957506,17097,000019367,2270
3055937505,4132,000006400,2268
3022417519,6484,000008750,2266
3056187501,5798,000008064,2266
3032357503,73504,000075767,2263
3011517504,3706,000005966,2260
1001937507,9864,000012120,2256
3065627502,6895,000009150,2255
1011687502,6097,000008351,2254
3019317502,4103,000006357,2254
1018307501,17931,000020184,2253
3008927504,40195,000042446,2251
3068217501,11356,000013604,2248
1001337504,24376,000026620,2244
3056437504,10572,000012813,2241
3068907501,11760,000014000,2240
4062847501,47177,000049417,2240
3027547504,14364,000016604,2240
3061797501,15416,000017656,2240
4030987503,21410,000023649,2239
3032357501,3640,000005878,2238
3088017502,8687,000010924,2237
3022417515,5815,000008050,2235
3057087501,4637,000006869,2232
3054677501,4032,000006264,2232
3054977503,4273,000006500,2227
3072157501,9455,000011679,2224
3029077504,6397,000008619,2222
3010187501,3250,000005471,2221
1005087503,3655,000005875,2220
3066027502,17083,000019300,2217
3031657501,6070,000008287,2217
4033617501,13529,000015741,2212
1011987501,7314,000009525,2211
1015527501,12339,000014546,2207
3027407503,7342,000009548,2206
3008467501,15375,000017580,2205
3082037501,20792,000022992,2200
4018547501,7322,000009520,2198
1001377505,13177,000015372,2195
2033437501,9000,000011193,2193
1004227501,14188,000016380,2192
1012707501,45658,000047850,2192
3022077502,4568,000006760,2192
3009347502,7916,000010107,2191
1007387503,21059,000023250,2191
3022017502,23789,000025980,2191
3061687501,6858,000009045,2187
3063627501,8316,000010500,2184
4013077501,13450,000015633,2183
1007907504,21172,000023353,2181
3024247501,9052,000011232,2180
3055917511,8261,000010440,2179
1001757503,35019,000037196,2177
3073807503,8597,000010774,2177
3023047501,4324,000006500,2176
1003947506,29797,31973,2176
1007467501,7558,000009733,2175
3001797501,8104,000010278,2174
1008567501,28224,000030398,2174
2030657501,69018,000071190,2172
3058977501,8264,000010432,2168
1001477505,19830,000021997,2167
3057027501,4528,000006695,2167
1004117501,5851,000008016,2165
4049947505,35733,000037895,2162
4000587501,15690,000017852,2162
3000317501,20798,000022958,2160
4051017504,6152,000008311,2159
3022237502,14793,000016950,2157
3008917501,52040,000054193,2153
3014297505,5995,000008147,2152
1016287501,5350,000007500,2150
3021467501,11316,000013466,2150
3027547502,7031,000009181,2150
3022197501,9143,000011291,2148
3056287508,3734,000005882,2148
3008767504,9818,000011966,2148
1018207504,6193,000008341,2148
3088247503,12503,000014646,2143
3021887503,18433,000020575,2142
1014247502,7158,000009300,2142
3056857506,4459,000006598,2139
3013787501,4920,000007058,2138
3073177501,7980,000010117,2137
3011387501,11326,000013463,2137
4044097503,20416,000022553,2137
3012837501,19525,000021660,2135
3056217509,16658,000018792,2134
1001357507,9867,000012000,2133
3019147501,3881,000006010,2129
3058727501,12131,000014260,2129
3022047502,27785,000029914,2129
3085567501,25014,000027142,2128
3019877501,4069,000006197,2128
3021397501,5135,000007260,2125
1015477501,8338,000010462,2124
3022517505,5946,000008069,2123
1000417502,11568,000013690,2122
3056857502,4181,000006300,2119
3024177504,4473,000006592,2119
3055957501,6885,000008997,2112
3017157505,8566,000010674,2108
3002517501,7445,000009553,2108
3008757502,4674,000006782,2108
4005947501,7322,000009426,2104
3013327503,5825,000007928,2103
3062857501,8795,000010896,2101
3054977506,8700,000010800,2100
1015217502,20743,000022839,2096
3003487503,16871,000018966,2095
1018327501,11790,000013885,2095
3022357506,20512,000022607,2095
4008727501,6163,000008253,2090
3003777501,12630,000014719,2089
3009007503,7454,000009538,2084
3054977501,5197,000007280,2083
3010297504,5493,000007575,2082
1002847502,19142,000021223,2081
1008047502,20422,000022500,2078
3067827501,19288,000021364,2076
3054687505,5927,000008000,2073
3073977501,5993,000008064,2071
1017107502,9340,000011410,2070
3068967501,6307,000008376,2069
3054657502,3975,000006042,2067
1006157501,4218,000006285,2067
1002207501,14309,000016375,2066
3022417530,21627,000023692,2065
3025217502,5220,000007285,2065
3056507501,890,2954,2064
1014927502,13750,000015813,2063
3055107501,3659,000005720,2061
3017887501,7145,000009206,2061
3011307502,6126,000008185,2059
3019287504,24769,000026826,2057
3012077501,4127,000006182,2055
3008767501,5207,000007260,2053
3004687501,8135,000010188,2053
3011527505,8638,000010690,2052
3008487501,5354,000007403,2049
1004167502,16230,000018279,2049
3013297501,7554,000009600,2046
3003367504,8725,000010770,2045
3060717502,9788,000011832,2044
3022677501,34602,000036645,2043
3009007504,4715,000006757,2042
3027477502,4827,000006869,2042
3022327502,7669,000009710,2041
1020257501,28545,000030584,2039
3025217501,17200,000019238,2038
3018997507,9154,000011189,2035
3054967501,4770,000006804,2034
4050397507,8114,000010147,2033
3017557502,11808,000013840,2032
3009647506,10273,000012303,2030
1009247501,8252,000010282,2030
3022647502,4696,000006725,2029
3056047501,3972,000006000,2028
3014297504,6273,000008301,2028
4006307501,4844,000006872,2028
4049607501,75920,000077943,2023
3031517502,78916,000080936,2020
4027567501,7745,000009765,2020
3022057502,2640,000004658,2018
3003527501,36683,000038700,2017
3056287503,5183,000007200,2017
3065487501,9544,000011557,2013
4015297501,3552,000005565,2013
1012517502,7625,000009636,2011
3009037501,2791,000004800,2009
1001807509,9994,000012000,2006
3057107501,7225,000009231,2006
4037277501,18316,000020320,2004
2059447501,15934,000017938,2004
1008857503,10402,000012404,2002
3086637503,5806,000007807,2001
1003777504,7340,000009340,2000
3001887502,4300,000006300,2000
1001337505,21292,000023292,2000
4068017505,20358,000022356,1998
1005697505,12588,000014586,1998
1007947503,7943,000009940,1997
1016737501,49783,000051774,1991
3015967501,11730,000013719,1989
3083747503,51259,000053248,1989
3020207503,2946,000004935,1989
3024567501,11590,000013578,1988
3030457501,6912,000008900,1988
3067487501,15499,000017486,1987
3054917504,3574,000005560,1986
3008917502,16872,000018855,1983
3002487501,6044,000008027,1983
3087867501,10243,000012225,1982
3056697501,2932,000004913,1981
4018387505,5408,000007387,1979
3067777502,4855,000006832,1977
1004867502,25923,000027899,1976
3054787501,3626,000005600,1974
3010667502,14661,000016634,1973
2031687501,101673,000103645,1972
3019687501,4739,000006710,1971
4015277502,93910,000095880,1970
3054487504,4143,000006112,1969
1001457503,8218,000010186,1968
3003197503,18612,000020580,1968
1001417505,13577,000015544,1967
3055117501,3533,000005500,1967
3023367501,5030,000006997,1967
3065977501,9299,000011264,1965
1013437504,33652,000035615,1963
3008147502,4886,000006849,1963
4053877501,13237,000015200,1963
3006737501,15390,000017352,1962
3040567501,7603,000009564,1961
3028837501,6265,000008224,1959
3012227501,5639,000007594,1955
1018887502,43166,000045120,1954
1004027502,9629,000011583,1954
3054337504,5928,000007882,1954
1019417502,8148,000010099,1951
2047957501,42970,000044920,1950
3062847501,6755,000008704,1949
4090467501,34887,000036835,1948
3028577502,16802,000018750,1948
1005257504,13686,000015625,1939
3028757502,6342,000008281,1939
3018417501,3527,000005466,1939
3055107502,3262,000005200,1938
1006297506,7243,000009179,1936
1008447503,17173,000019109,1936
3012647501,4305,000006240,1935
4035547501,20374,000022308,1934
3055987517,4142,6069,1927
3074317501,5935,000007862,1927
3018867502,9552,000011475,1923
1020907502,41213,000043135,1922
3025637501,14110,000016031,1921
3009447505,5055,000006976,1921
1014957502,12482,000014402,1920
3003567501,6080,000008000,1920
1018237503,7457,000009375,1918
