bbl,lotarea,lotareaprev,lotarea18v21,lotfront,lotfrontprev,lotfront18v21,lotdepth,lotdepthprev,lotdepth18v21,bldgfront,bldgfrontprev,bldgfront18v21,bldgdepth,bldgdepthprev,bldgdepth18v21,builtfar
3022377505,2267,2267,2267,26.6700000000,0.00,26.6700000000,85.0000000000,0.00,85.0000000000,25.1700000000,0.00,25.1700000000,59.6700000000,0.00,59.6700000000,2.68
3022377506,3300,3300,3300,33.0000000000,0.00,33.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.89
3022377507,3300,3300,3300,33.0000000000,0.00,33.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.80
3022377508,3200,3200,3200,32.0000000000,0.00,32.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.89
3022377509,3300,3300,3300,33.0000000000,0.00,33.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,70.0000000000,0.00,70.0000000000,1.86
3022377510,2200,2200,2200,22.0000000000,0.00,22.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.64
3022377511,4500,4500,4500,45.0000000000,0.00,45.0000000000,100.000000000,0.00,100.000000000,45.0000000000,0.00,45.0000000000,87.0000000000,0.00,87.0000000000,4.20
3022377512,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,60.0000000000,0.00,60.0000000000,2.91
3022377513,3300,3300,3300,33.0000000000,0.00,33.0000000000,100.000000000,0.00,100.000000000,30.0000000000,0.00,30.0000000000,70.0000000000,0.00,70.0000000000,1.97
3022377514,2200,2200,2200,22.0000000000,0.00,22.0000000000,100.000000000,0.00,100.000000000,22.0000000000,0.00,22.0000000000,100.000000000,0.00,100.000000000,5.70
3022377515,3300,3300,3300,33.0000000000,0.00,33.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,70.0000000000,0.00,70.0000000000,1.34
3022377516,4000,4000,4000,40.0000000000,0.00,40.0000000000,100.000000000,0.00,100.000000000,40.0000000000,0.00,40.0000000000,100.000000000,0.00,100.000000000,4.23
3022377517,4000,4000,4000,40.0000000000,0.00,40.0000000000,100.000000000,0.00,100.000000000,40.0000000000,0.00,40.0000000000,71.0000000000,0.00,71.0000000000,2.80
3022377518,3400,3400,3400,40.0000000000,0.00,40.0000000000,85.0000000000,0.00,85.0000000000,40.0000000000,0.00,40.0000000000,74.0000000000,0.00,74.0000000000,2.89
3022377519,8842,8842,8842,88.4200000000,0.00,88.4200000000,100.000000000,0.00,100.000000000,50.0000000000,0.00,50.0000000000,85.0000000000,0.00,85.0000000000,2.65
3022387501,25338,0,25338,266.790000000,0.00,266.790000000,189.950000000,0.00,189.950000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.51
3022387502,2131,2131,2131,26.6700000000,0.00,26.6700000000,79.9200000000,0.00,79.9200000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.27
3022387503,2500,2500,2500,25.0000000000,0.00,25.0000000000,200.000000000,0.00,200.000000000,25.0000000000,0.00,25.0000000000,60.0000000000,0.00,60.0000000000,2.13
3022387504,14550,14550,14550,172.730000000,0.00,172.730000000,85.0000000000,0.00,85.0000000000,25.7700000000,0.00,25.7700000000,60.3300000000,0.00,60.3300000000,3.07
3022407501,2066,2066,2066,20.8000000000,0.00,20.8000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.95
3022407502,3211,3211,3211,32.1100000000,0.00,32.1100000000,100.000000000,0.00,100.000000000,32.0000000000,0.00,32.0000000000,60.0000000000,0.00,60.0000000000,2.05
3022407503,2066,2066,2066,20.8000000000,0.00,20.8000000000,100.000000000,0.00,100.000000000,20.0000000000,0.00,20.0000000000,65.0000000000,0.00,65.0000000000,2.30
3022407504,2708,2708,2708,27.1000000000,0.00,27.1000000000,100.000000000,0.00,100.000000000,26.3300000000,0.00,26.3300000000,60.0000000000,0.00,60.0000000000,1.85
3022407505,2080,2080,2080,20.8000000000,0.00,20.8000000000,100.000000000,0.00,100.000000000,20.6600000000,0.00,20.6600000000,65.0000000000,0.00,65.0000000000,1.93
3022407506,1667,1667,1667,16.8000000000,0.00,16.8000000000,100.000000000,0.00,100.000000000,15.3300000000,0.00,15.3300000000,100.000000000,0.00,100.000000000,2.25
3022407507,4790,4790,4790,47.9000000000,0.00,47.9000000000,100.000000000,0.00,100.000000000,45.4200000000,0.00,45.4200000000,90.0000000000,0.00,90.0000000000,4.63
3022407508,3389,3389,3389,33.8900000000,0.00,33.8900000000,100.000000000,0.00,100.000000000,33.8900000000,0.00,33.8900000000,90.0000000000,0.00,90.0000000000,4.38
3022407509,4788,4788,4788,47.8800000000,0.00,47.8800000000,100.000000000,0.00,100.000000000,47.8700000000,0.00,47.8700000000,90.0000000000,0.00,90.0000000000,4.32
3022407510,2067,2067,2067,20.6700000000,0.00,20.6700000000,100.000000000,0.00,100.000000000,20.6700000000,0.00,20.6700000000,60.0000000000,0.00,60.0000000000,2.45
3022407511,4465,4465,4465,64.0000000000,0.00,64.0000000000,66.0000000000,0.00,66.0000000000,64.0000000000,0.00,64.0000000000,72.4200000000,0.00,72.4200000000,5.39
3022407512,3868,3868,3868,38.7500000000,0.00,38.7500000000,100.000000000,0.00,100.000000000,38.7500000000,0.00,38.7500000000,70.0000000000,0.00,70.0000000000,4.39
3022407513,3816,3816,3816,38.1600000000,0.00,38.1600000000,100.000000000,0.00,100.000000000,38.1600000000,0.00,38.1600000000,68.0000000000,0.00,68.0000000000,4.42
3022407514,3988,3988,3988,38.7500000000,0.00,38.7500000000,100.000000000,0.00,100.000000000,39.7500000000,0.00,39.7500000000,70.0000000000,0.00,70.0000000000,4.46
3022407515,2080,2080,2080,20.8000000000,0.00,20.8000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.00
3022407516,6102,6102,6102,96.8500000000,0.00,96.8500000000,73.9500000000,0.00,73.9500000000,71.0000000000,0.00,71.0000000000,71.8500000000,0.00,71.8500000000,3.86
3022407517,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,56.0000000000,0.00,56.0000000000,2.40
3022407518,6075,6075,6075,60.0000000000,0.00,60.0000000000,104.230000000,0.00,104.230000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.02
3022407519,5864,5864,5864,62.4600000000,0.00,62.4600000000,79.6900000000,0.00,79.6900000000,56.0000000000,0.00,56.0000000000,84.0000000000,0.00,84.0000000000,2.77
3022417501,2706,2706,2706,31.8300000000,0.00,31.8300000000,85.0000000000,0.00,85.0000000000,31.0000000000,0.00,31.0000000000,69.0000000000,0.00,69.0000000000,3.05
3022417502,2635,2635,2635,31.0000000000,0.00,31.0000000000,85.0000000000,0.00,85.0000000000,31.0000000000,0.00,31.0000000000,60.0000000000,0.00,60.0000000000,3.05
3022417503,1530,1530,1530,18.0000000000,0.00,18.0000000000,85.0000000000,0.00,85.0000000000,29.0000000000,0.00,29.0000000000,60.0000000000,0.00,60.0000000000,5.07
3022417504,3000,3000,3000,30.0000000000,0.00,30.0000000000,100.000000000,0.00,100.000000000,30.0000000000,0.00,30.0000000000,70.0000000000,0.00,70.0000000000,2.75
3022417505,3000,3000,3000,30.0000000000,0.00,30.0000000000,100.000000000,0.00,100.000000000,30.0000000000,0.00,30.0000000000,70.0000000000,0.00,70.0000000000,2.66
3022417506,3000,3000,3000,30.0000000000,0.00,30.0000000000,100.000000000,0.00,100.000000000,30.0000000000,0.00,30.0000000000,70.0000000000,0.00,70.0000000000,2.68
3022417507,3000,3000,3000,30.0000000000,0.00,30.0000000000,100.000000000,0.00,100.000000000,30.0000000000,0.00,30.0000000000,70.0000000000,0.00,70.0000000000,2.66
3022417508,3000,3000,3000,30.0000000000,0.00,30.0000000000,70.0000000000,0.00,70.0000000000,30.0000000000,0.00,30.0000000000,70.0000000000,0.00,70.0000000000,2.44
3022417509,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.53
3022417510,2300,2300,2300,23.0000000000,0.00,23.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.75
3022417511,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.53
3022417512,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.53
3022417513,2300,2300,2300,23.0000000000,0.00,23.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.75
3022417514,2300,2300,2300,23.0000000000,0.00,23.0000000000,100.000000000,0.00,100.000000000,23.0000000000,0.00,23.0000000000,70.0000000000,0.00,70.0000000000,2.53
3022417515,2300,2300,2300,23.0000000000,0.00,23.0000000000,100.000000000,0.00,100.000000000,23.0000000000,0.00,23.0000000000,70.0000000000,0.00,70.0000000000,2.53
3022417516,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,70.0000000000,0.00,70.0000000000,2.55
3022417517,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,70.0000000000,0.00,70.0000000000,2.60
3022417518,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,70.0000000000,0.00,70.0000000000,2.59
3022417519,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,70.0000000000,0.00,70.0000000000,2.59
3022417520,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,70.0000000000,0.00,70.0000000000,2.76
3022417521,2550,2550,2550,25.5000000000,0.00,25.5000000000,100.000000000,0.00,100.000000000,25.5000000000,0.00,25.5000000000,70.0000000000,0.00,70.0000000000,2.59
3022417522,3000,3000,3000,30.0000000000,0.00,30.0000000000,100.000000000,0.00,100.000000000,30.0000000000,0.00,30.0000000000,70.0000000000,0.00,70.0000000000,2.68
3022417523,2550,2550,2550,25.5000000000,0.00,25.5000000000,100.000000000,0.00,100.000000000,25.5000000000,0.00,25.5000000000,70.0000000000,0.00,70.0000000000,2.78
3022417524,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,70.0000000000,0.00,70.0000000000,2.60
3022417525,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,70.0000000000,0.00,70.0000000000,2.59
3022417526,3350,3350,3350,33.5000000000,0.00,33.5000000000,100.000000000,0.00,100.000000000,33.0000000000,0.00,33.0000000000,60.0000000000,0.00,60.0000000000,1.97
3022417527,3300,3300,3300,33.0000000000,0.00,33.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,70.0000000000,0.00,70.0000000000,1.97
3022417528,5000,5000,5000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,50.0000000000,0.00,50.0000000000,70.0000000000,0.00,70.0000000000,3.87
3022417529,5500,5500,5500,55.0000000000,0.00,55.0000000000,100.000000000,0.00,100.000000000,55.0000000000,0.00,55.0000000000,70.0000000000,0.00,70.0000000000,4.10
3022417530,5500,5500,5500,55.0000000000,0.00,55.0000000000,100.000000000,0.00,100.000000000,55.4000000000,0.00,55.4000000000,70.4000000000,0.00,70.4000000000,3.93
3022417531,5000,5000,5000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,50.4000000000,0.00,50.4000000000,70.4000000000,0.00,70.4000000000,3.88
3022417532,2480,2480,2480,31.0000000000,0.00,31.0000000000,80.0000000000,0.00,80.0000000000,30.0000000000,0.00,30.0000000000,60.0000000000,0.00,60.0000000000,2.46
3022417533,3158,3158,3158,46.0000000000,0.00,46.0000000000,80.0000000000,0.00,80.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.01
3022420057,4400,0,4400,44.00,44.00,44.0000000000,100.00,100.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
3022427501,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,49.4000000000,0.00,49.4000000000,1.67
3022427502,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.93
3022427503,7300,7300,7300,73.0000000000,0.00,73.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.60
3022427504,6200,6200,6200,62.0000000000,0.00,62.0000000000,100.000000000,0.00,100.000000000,62.0000000000,0.00,62.0000000000,100.000000000,0.00,100.000000000,4.39
3022427505,13740,13740,13740,192.000000000,0.00,192.000000000,100.000000000,0.00,100.000000000,192.000000000,0.00,192.000000000,70.0000000000,0.00,70.0000000000,2.28
3022427506,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,55.0000000000,0.00,55.0000000000,2.85
3022447501,96171,96171,96171,625.000000000,0.00,625.000000000,200.000000000,0.00,200.000000000,625.000000000,0.00,625.000000000,200.000000000,0.00,200.000000000,2.06
3022457501,3359,3359,3359,116.400000000,0.00,116.400000000,87.2400000000,0.00,87.2400000000,63.2500000000,0.00,63.2500000000,56.9200000000,0.00,56.9200000000,2.54
3022457502,5858,5858,5858,30.8600000000,0.00,30.8600000000,131.810000000,0.00,131.810000000,30.8600000000,0.00,30.8600000000,74.4300000000,0.00,74.4300000000,2.43
3022457503,3264,3264,3264,89.3300000000,0.00,89.3300000000,81.6400000000,0.00,81.6400000000,47.0600000000,0.00,47.0600000000,40.0000000000,0.00,40.0000000000,4.82
3022477501,2257,2257,2257,46.1700000000,0.00,46.1700000000,55.5000000000,0.00,55.5000000000,46.1700000000,0.00,46.1700000000,55.5000000000,0.00,55.5000000000,4.97
3022487501,5320,5320,5320,129.000000000,0.00,129.000000000,78.0000000000,0.00,78.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.33
3022487502,2397,2397,2397,25.0000000000,0.00,25.0000000000,86.2500000000,0.00,86.2500000000,20.0000000000,0.00,20.0000000000,65.0000000000,0.00,65.0000000000,3.42
3022487503,4054,4054,4054,114.460000000,0.00,114.460000000,70.8300000000,0.00,70.8300000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.31
3022497501,13000,13000,13000,87.8300000000,0.00,87.8300000000,249.200000000,0.00,249.200000000,81.0000000000,0.00,81.0000000000,82.9000000000,0.00,82.9000000000,3.27
3022497502,18548,18548,18548,0.420000000000,0.00,0.420000000000,0.00000000000,0.00,0.00000000000,87.8900000000,0.00,87.8900000000,249.950000000,0.00,249.950000000,5.00
3022507501,13125,13125,13125,175.000000000,0.00,175.000000000,75.0000000000,0.00,75.0000000000,75.0000000000,0.00,75.0000000000,100.000000000,0.00,100.000000000,2.73
3022507502,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,24.0000000000,0.00,24.0000000000,83.0000000000,0.00,83.0000000000,3.33
3022517501,5319,5319,5319,101.330000000,0.00,101.330000000,72.0800000000,0.00,72.0800000000,101.330000000,0.00,101.330000000,72.0800000000,0.00,72.0800000000,4.68
3022517502,5352,5352,5352,41.6700000000,0.00,41.6700000000,128.460000000,0.00,128.460000000,40.6600000000,0.00,40.6600000000,85.0000000000,0.00,85.0000000000,5.01
3022517503,6531,6531,6531,41.6700000000,0.00,41.6700000000,128.460000000,0.00,128.460000000,41.6700000000,0.00,41.6700000000,85.0000000000,0.00,85.0000000000,3.87
3022517504,4703,4703,4703,41.6700000000,0.00,41.6700000000,118.640000000,0.00,118.640000000,41.6700000000,0.00,41.6700000000,85.0000000000,0.00,85.0000000000,4.25
3022517505,1371,1371,1371,25.0000000000,0.00,25.0000000000,54.1000000000,0.00,54.1000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.45
3022607501,8792,8792,8792,100.000000000,0.00,100.000000000,87.9200000000,0.00,87.9200000000,100.000000000,0.00,100.000000000,67.0000000000,0.00,67.0000000000,3.84
3022627501,6300,6300,6300,59.6900000000,0.00,59.6900000000,100.330000000,0.00,100.330000000,60.0000000000,0.00,60.0000000000,65.0000000000,0.00,65.0000000000,3.02
3022627502,6071,6071,6071,60.6700000000,0.00,60.6700000000,100.000000000,0.00,100.000000000,60.6700000000,0.00,60.6700000000,100.170000000,0.00,100.170000000,3.01
3022627503,4167,4167,4167,41.6700000000,0.00,41.6700000000,100.000000000,0.00,100.000000000,41.6700000000,0.00,41.6700000000,69.0000000000,0.00,69.0000000000,4.13
3022627504,4167,4167,4167,41.6700000000,0.00,41.6700000000,100.000000000,0.00,100.000000000,41.6700000000,0.00,41.6700000000,69.0000000000,0.00,69.0000000000,4.13
3022627505,4167,4167,4167,41.6700000000,0.00,41.6700000000,100.000000000,0.00,100.000000000,41.6700000000,0.00,41.6700000000,69.0000000000,0.00,69.0000000000,4.19
3022627506,4870,4870,4870,48.6200000000,0.00,48.6200000000,100.170000000,0.00,100.170000000,40.0000000000,0.00,40.0000000000,100.000000000,0.00,100.000000000,3.78
3022627507,3849,3849,3849,40.0600000000,0.00,40.0600000000,96.0800000000,0.00,96.0800000000,40.0600000000,0.00,40.0600000000,74.1000000000,0.00,74.1000000000,3.90
3022627508,10000,10000,10000,100.000000000,0.00,100.000000000,100.000000000,0.00,100.000000000,100.000000000,0.00,100.000000000,100.000000000,0.00,100.000000000,3.90
3022627509,1254,1254,1254,25.1000000000,0.00,25.1000000000,49.9000000000,0.00,49.9000000000,49.8300000000,0.00,49.8300000000,25.1700000000,0.00,25.1700000000,4.40
3022637501,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,59.0000000000,0.00,59.0000000000,1.96
3022637502,5396,5396,5396,48.0000000000,0.00,48.0000000000,125.000000000,0.00,125.000000000,48.0000000000,0.00,48.0000000000,125.000000000,0.00,125.000000000,2.88
3022637503,4570,4570,4570,48.0000000000,0.00,48.0000000000,103.440000000,0.00,103.440000000,48.0000000000,0.00,48.0000000000,67.0000000000,0.00,67.0000000000,3.32
3022637504,3601,3601,3601,44.0000000000,0.00,44.0000000000,87.0000000000,0.00,87.0000000000,44.0000000000,0.00,44.0000000000,60.0000000000,0.00,60.0000000000,4.00
3022637505,5415,5415,5415,50.0000000000,0.00,50.0000000000,108.250000000,0.00,108.250000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.82
3022637506,5838,5838,5838,52.1000000000,0.00,52.1000000000,125.300000000,0.00,125.300000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.23
3022637507,12500,12500,12500,0.280000000000,0.00,0.280000000000,0.00000000000,0.00,0.00000000000,125.000000000,0.00,125.000000000,100.000000000,0.00,100.000000000,7.98
3022637508,22500,22500,22500,225.000000000,0.00,225.000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.75
3022637509,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,54.0000000000,0.00,54.0000000000,3.69
3022637510,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,72.0000000000,0.00,72.0000000000,3.33
3022637511,2771,2771,2771,0.0600000000000,0.00,0.0600000000000,0.00000000000,0.00,0.00000000000,45.0000000000,0.00,45.0000000000,84.8000000000,0.00,84.8000000000,6.08
3022647501,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.40
3022647502,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.88
3022647503,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,57.0000000000,0.00,57.0000000000,1.40
3022647504,10000,10000,10000,100.000000000,0.00,100.000000000,100.000000000,0.00,100.000000000,100.000000000,0.00,100.000000000,94.0000000000,0.00,94.0000000000,4.40
3022647505,1962,1962,1962,25.0000000000,0.00,25.0000000000,81.3000000000,0.00,81.3000000000,25.0000000000,0.00,25.0000000000,58.0000000000,0.00,58.0000000000,2.43
3022647506,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,56.7500000000,0.00,56.7500000000,1.96
3022647507,7500,7500,7500,75.0000000000,0.00,75.0000000000,100.000000000,0.00,100.000000000,75.0000000000,0.00,75.0000000000,70.0000000000,0.00,70.0000000000,4.41
3022647508,3724,3724,3724,38.0000000000,0.00,38.0000000000,98.0000000000,0.00,98.0000000000,38.0000000000,0.00,38.0000000000,70.0000000000,0.00,70.0000000000,4.47
3022647509,4858,4858,4858,38.5000000000,0.00,38.5000000000,82.1000000000,0.00,82.1000000000,38.0000000000,0.00,38.0000000000,70.0000000000,0.00,70.0000000000,3.37
3022647510,3800,3800,3800,38.0000000000,0.00,38.0000000000,100.000000000,0.00,100.000000000,38.0000000000,0.00,38.0000000000,72.0000000000,0.00,72.0000000000,4.38
